运输方式,路线,价格,环比,日期,价格数值
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/8/12,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/8/5,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/7/29,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/7/22,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/7/15,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/7/8,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/7/8,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/7/1,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/6/24,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/6/17,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/6/10,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/6/3,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/5/27,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/5/20,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/5/13,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/5/6,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/4/29,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/4/22,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/4/15,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/4/8,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/4/1,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/3/25,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/3/18,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/3/11,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/3/4,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/2/26,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/2/19,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/2/12,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/2/5,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/1/29,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/1/22,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/1/15,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/1/8,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2020/1/1,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/12/25,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/12/18,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/12/11,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/12/4,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/11/27,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/11/20,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/11/13,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/11/6,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/10/30,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/10/23,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/10/16,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/10/9,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/10/2,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/9/25,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/9/18,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/9/11,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/9/4,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/8/28,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/8/21,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/8/14,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/8/7,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/7/31,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/7/24,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/7/17,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/7/10,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/7/3,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/6/26,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/6/19,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/6/12,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/6/5,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/5/29,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/5/22,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/5/15,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/5/8,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/5/1,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/4/24,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/4/17,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/4/10,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/4/3,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/3/27,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/3/20,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/3/13,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/3/6,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/2/27,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/2/20,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/2/13,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/2/6,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/1/30,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/1/23,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/1/9,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2019/1/2,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2018/12/26,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2018/12/19,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2018/12/12,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2018/12/5,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2018/11/28,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2018/11/21,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2018/11/14,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2018/11/7,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2018/10/31,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2018/10/24,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2018/10/17,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2018/10/10,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2018/10/3,2252.0
整车运输-17.5,南京-合肥,2252元/整车,1.58%,2018/10/3,2252.0
整车运输-17.5,南京-宁波,2252元/整车,1.58%,2018/10/3,2252.0
整车运输-17.5,南京-宁波,4478元/整车,1.58%,2018/10/3,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2018/10/3,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2024/3/6,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2024/2/28,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2024/2/21,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2024/2/14,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2024/2/7,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2024/1/31,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2024/1/24,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2024/1/17,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2024/1/10,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2024/1/3,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/12/27,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/12/20,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/12/13,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/12/6,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/11/29,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/11/15,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/11/8,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/11/1,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/10/25,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/10/18,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/10/11,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/10/4,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/9/27,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/9/20,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/9/13,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/9/6,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/8/30,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/8/23,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/8/16,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/8/9,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/8/2,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/7/26,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/7/19,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/7/12,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/7/5,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/6/28,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/6/21,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/6/7,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/5/31,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/5/24,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/5/17,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/5/10,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/5/3,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/4/26,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/4/19,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/4/12,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/4/5,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/3/29,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/3/15,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/3/8,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/3/1,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/2/22,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/2/15,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/2/8,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/2/1,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/1/25,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/1/18,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/1/11,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2023/1/4,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/12/28,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/12/14,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/12/7,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/11/23,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/11/16,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/11/9,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/11/2,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/10/26,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/10/19,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/10/12,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/10/5,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/9/28,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/9/21,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/9/7,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/8/31,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/8/24,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/8/17,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/8/3,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/7/27,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/7/20,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/7/13,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/7/6,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/6/29,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/6/22,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/6/15,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/6/8,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/6/1,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/5/25,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/5/18,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/5/11,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/5/4,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/4/27,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/4/20,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/4/13,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/2/23,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/2/9,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/2/2,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/1/26,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2022/1/5,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/9/8,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/8/18,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/8/11,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/8/4,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/7/28,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/7/21,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/7/14,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/7/7,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/6/30,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/6/23,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/6/16,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/6/9,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/6/2,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/5/26,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/5/19,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/5/12,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/5/5,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/4/28,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/4/21,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/4/14,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/4/7,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/3/31,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/3/24,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/3/17,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/3/10,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/3/3,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/2/24,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/2/17,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/2/10,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/2/3,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/1/27,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/1/20,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/1/13,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2021/1/6,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/12/30,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/12/23,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/12/9,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/12/9,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/12/2,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/11/25,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/11/18,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/11/11,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/11/4,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/10/28,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/10/21,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/10/14,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/10/7,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/9/30,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/9/23,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/9/16,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/9/9,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/9/2,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/8/26,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/8/19,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/8/12,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/8/5,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/7/29,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/7/22,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/7/15,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/7/8,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/7/8,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/7/1,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/6/24,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/6/17,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/6/10,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/6/3,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/5/27,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/5/20,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/5/13,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/5/6,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/4/29,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/4/22,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/4/15,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/4/8,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/4/1,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/3/25,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/3/18,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/3/11,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/3/4,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/2/26,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/2/19,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/2/12,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/2/5,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/1/29,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/1/22,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/1/15,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/1/8,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2020/1/1,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/12/25,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/12/18,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/12/11,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/12/4,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/11/27,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/11/20,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/11/13,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/11/6,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/10/30,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/10/23,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/10/16,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/10/9,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/10/2,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/9/25,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/9/18,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/9/11,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/9/4,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/8/28,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/8/21,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/8/14,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/8/7,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/7/31,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/7/24,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/7/17,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/7/10,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/7/3,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/6/26,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/6/19,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/6/12,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/6/5,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/5/29,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/5/22,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/5/15,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/5/8,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/5/1,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/4/24,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/4/17,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/4/10,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/4/3,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/3/27,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/3/20,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/3/13,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/3/6,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/2/27,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/2/20,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/2/13,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/2/6,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/1/30,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/1/23,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/1/9,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2019/1/2,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2018/12/26,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2018/12/19,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2018/12/12,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2018/12/5,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2018/11/28,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2018/11/21,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2018/11/14,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2018/11/7,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2018/10/31,4478.0
整车运输-17.5,南京-宁波,4478元/整车,1.89%,2018/10/24,4478.0
